51072.9;0;BID
51061.9;0.47399186;BID
51076.2;4.11134796;BID
51071;0.7056;BID
51076.3;1.7931;ASK
51080.2;0;ASK
51084.4;0.19410718;ASK
51080.1;1.9793906;ASK
51075.8;1.95787088;BID
51080.1;0.02167921;ASK
51079.9;1.95771942;ASK
51071;0;BID
51063.4;0.4687;BID
51070.4;0.7056;BID
51070.4;0;BID
51063.4;0.4687;BID
51071.3;0.7056;BID
51079.9;0;ASK
51084.4;0.19410718;ASK
51079.8;1.95772313;ASK
51079.8;0;ASK
51084.4;0.19410718;ASK
51079.7;2.35772548;ASK
51071.3;0;BID
51063.4;0.4687;BID
51070.5;0.7056;BID
51081;0;ASK
51084.5;1.95754355;ASK
51079.6;1.9577294;ASK
51070.5;0;BID
51063.4;0.4687;BID
51071.4;0.7056;BID
51071.4;0;BID
51063.4;0.4687;BID
51070.8;0.7056;BID
51079.6;0;ASK
51084.5;1.95754355;ASK
51079.4;1.95774017;ASK
51076.3;2.2618;ASK
51076.3;2.7305;ASK
51070.8;0;BID
51063.4;0.4687;BID
51070.1;0.7056;BID
51076.3;2.82447705;ASK
51076.3;2.35577705;ASK
51076.3;1.88707705;ASK
51070.1;0;BID
51063.4;0.4687;BID
51070.9;0.7056;BID
51065.8;0.09399637;BID
51076.2;2.15348892;BID
51070.1;1.95809244;BID
51070.9;0;BID
51065.7;0.03065202;BID
51070.3;0.7056;BID
51079.4;0;ASK
51084.5;1.95754355;ASK
51076.2;0.19562988;BID
51079.3;1.95774062;ASK
51074.8;1.95791018;BID
51076.2;0.46801493;BID
51070.3;0;BID
51065.8;0.09399637;BID
51071.4;0.7056;BID
51071.4;0;BID
51065.8;0.09399637;BID
51070.6;0.7056;BID
51070.6;0;BID
51065.8;0.09399637;BID
51071.2;0.7056;BID
51082.6;0;ASK
51084.5;1.95754355;ASK
51078;1.95779337;ASK
51079.2;0.01897139;ASK
51079.6;0.01893821;ASK
51076.2;0.19562988;BID
51077.9;0.01898841;ASK
51079.6;0;ASK
51084.1;1.12777016;ASK
51077.8;0.01875259;ASK
51079.3;0;ASK
51084.1;1.12777016;ASK
51076.2;0.46801493;BID
51077.7;1.95780316;ASK
51076.2;0.19562988;BID
51071.2;0;BID
51065.8;0.09399637;BID
51070.7;0.7056;BID
51077.7;0;ASK
51084.1;1.12777016;ASK
51077.4;1.95781354;ASK
51076.2;0.46801493;BID
51076.2;0.19562988;BID
51070.7;0;BID
